"","dyadID","partnum","gender","religion","age","sexualor","race","RecordedDate","relation_length","indinc","wfh","housework_1","housework_2","housework_3","housework_4","housework_5","housework_6","housework_7","housework_8","housework_9","housework_10","housework_11","housework_12","housework_13","housework_14","housework_fair","housework_satisfied","grbs_1","grbs_2","grbs_3","grbs_4","grbs_5","grbs_6","grbs_7","grbs_8","grbs_9","grbs_10","grbs_11","grbs_12","grbs_13","grbs_14","grbs_15","grbs_16","grbs_17","grbs_18","grbs_19","grbs_20","gatekeeping_1","gatekeeping_2","gatekeeping_3","gatekeeping_4","gatekeeping_5","gatekeeping_6","gatekeeping_7","gatekeeping_8","gatekeeping_9","gatekeeping_10","gatekeeping_11","gatekeeping_12","gatekeeping_13","gatekeeping_14","gatekeeping_15","gatekeeping_16","survey_date","relation_start","relation_days","relation_yrs","avg_gatekeeping","avg_housework_female","avg_housework_male","grbs_2.r","grbs_3.r","grbs_7.r","grbs_10.r","grbs_12.r","grbs_17.r","avg_grbs"
"310",33303114,"2",0,"Christianity,Athiest",45,"Heterosexual","White or European American","8/24/20 14:53","4/1/15",110000,0,20,40,40,80,80,100,40,20,40,60,80,100,60,40,4,2,1,5,4,5,1,5,5,5,1,5,1,5,1,1,5,1,5,2,1,5,1,2,4,1,1,1,5,NA,5,2,5,2,2,4,NA,1,2020-08-01,2015-04-01,1949,5.33972602739726,2.69230769230769,48,80,1,2,1,1,1,1,2.1
"311",33315985,"1",1,"Christianity",50,"Heterosexual","Asian or Asian American","8/5/20 21:48","11/14/17",NA,NA,60,80,60,100,60,20,100,100,20,20,20,20,NA,100,3,5,5,2,2,5,1,4,3,5,2,1,4,5,3,4,4,1,5,2,3,4,NA,5,1,NA,NA,NA,NA,5,1,NA,NA,NA,4,NA,NA,5,2020-08-01,2017-11-14,991,2.71506849315068,3.2,71.1111111111111,30,4,4,3,5,1,1,3.25
"312",33315985,"2",0,"Christianity",48,"Heterosexual","White or European American","8/14/20 22:10","8/9/16",151000,0,40,40,60,20,40,100,20,20,80,100,80,100,NA,40,3,4,4,2,1,4,4,4,3,4,4,4,1,3,4,2,5,1,5,4,4,4,5,2,2,NA,2,NA,4,5,5,4,NA,4,1,1,5,4,2020-08-01,2016-08-09,1453,3.98082191780822,3.18181818181818,46.6666666666667,80,4,5,3,2,3,1,3.35
"315",33548752,"1",1,"Christianity",41,"Heterosexual","Asian or Asian American","8/6/20 22:38","12/1/98",70000,0,60,100,60,80,60,80,80,40,60,80,100,80,80,100,3,4,3,4,3,4,3,3,3,4,4,4,4,3,3,3,3,4,4,3,4,4,4,4,4,4,4,4,NA,4,NA,NA,NA,4,5,NA,4,4,2020-08-01,1998-12-01,7914,21.6821917808219,4.11111111111111,74,80,2,3,3,2,3,2,3.2
"316",33548752,"2",0,"Christianity",41,"Heterosexual","Asian or Asian American","8/6/20 22:52","12/1/99",70000,1,80,80,60,60,60,80,80,80,80,80,80,60,60,80,2,5,3,4,3,4,3,3,3,3,3,3,4,3,3,3,4,3,3,3,3,3,4,4,4,4,4,NA,4,4,4,4,4,4,4,NA,4,NA,2020-08-01,1999-12-01,7549,20.6821917808219,4,72,75,2,3,3,3,3,3,3.1
"317",33559952,"1",0,"Christianity",35,"Heterosexual","White or European American","8/15/20 10:39","9/18/15",90000,0,100,60,100,100,100,40,80,100,80,100,100,100,40,40,4,2,1,5,4,4,4,1,4,4,1,5,4,4,1,2,4,1,4,2,1,4,2,4,4,1,4,2,5,2,2,4,4,NA,1,2,NA,2,2020-08-01,2015-09-18,1779,4.87397260273973,2.84615384615385,80,85,1,2,2,1,2,2,2.2
"318",33559952,"2",1,"Christianity",38,"Heterosexual","White or European American","8/15/20 12:04","9/18/15",92000,0,20,80,20,20,20,100,20,20,20,60,20,20,80,80,2,5,1,4,5,4,4,4,5,4,1,5,2,2,1,3,4,1,5,1,4,4,4,2,2,NA,2,4,2,4,5,4,4,5,NA,4,5,4,2020-08-01,2015-09-18,1779,4.87397260273973,3.5,38,50,2,1,1,1,4,1,2.4
"321",33642604,"1",1,"Buddhism",40,"Heterosexual","Asian or Asian American","8/11/20 5:32","12/10/09",NA,NA,80,80,80,80,60,40,NA,100,60,40,60,40,60,60,3,4,4,3,5,1,1,3,4,4,3,5,2,2,5,1,2,1,5,1,3,1,NA,4,4,NA,NA,NA,4,NA,5,NA,5,NA,4,NA,NA,4,2020-08-01,2009-12-10,3887,10.6493150684932,4.33333333333333,71.1111111111111,50,3,1,2,1,4,1,2.2
"322",33642604,"2",0,"Athiest",40,"Heterosexual","White or European American","8/11/20 17:33","12/10/09",36000,0,60,40,20,20,60,100,NA,20,20,80,100,80,60,60,3,5,5,1,5,1,3,2,5,3,4,5,1,5,4,1,4,1,5,1,3,1,NA,NA,1,NA,1,NA,2,NA,1,NA,1,NA,NA,NA,NA,4,2020-08-01,2009-12-10,3887,10.6493150684932,1.2,42.2222222222222,85,5,1,1,1,1,1,2.2
"323",33666277,"1",0,"Other",58,"Heterosexual","White or European American","8/20/20 21:02","2/15/94",NA,NA,40,100,60,40,100,100,NA,80,80,80,80,60,60,60,3,4,4,4,4,3,3,3,3,3,3,4,3,3,3,3,3,2,4,3,3,3,NA,NA,NA,NA,NA,NA,4,NA,4,NA,NA,NA,NA,NA,NA,4,2020-08-01,1994-02-15,9664,26.4767123287671,4,64.4444444444444,90,2,2,3,2,3,2,2.8
"324",33666277,"2",1,"Other",60,"Heterosexual","White or European American","8/21/20 7:02","2/17/94",150000,0,100,40,80,100,20,20,NA,40,40,40,40,60,60,60,3,3,4,4,4,3,4,3,4,3,3,5,3,4,4,4,4,2,4,3,4,3,NA,2,4,NA,2,NA,2,NA,4,NA,4,NA,NA,NA,NA,NA,2020-08-01,1994-02-17,9662,26.4712328767123,3,64.4444444444444,30,2,2,2,1,2,2,2.9
"325",33672471,"1",1,"Christianity",41,"Heterosexual","White or European American","8/14/20 20:49","2/12/17",92000,0,20,60,60,100,20,20,60,20,20,20,20,80,80,60,3,5,1,3,5,3,1,1,5,4,1,5,1,3,1,1,4,1,3,1,1,3,NA,4,1,NA,1,1,NA,5,2,NA,1,1,1,1,1,NA,2020-08-01,2017-02-12,1266,3.46849315068493,1.8,56,20,3,1,1,1,3,3,1.8
"326",33672471,"2",0,"Agnostic",41,"Heterosexual","White or European American","8/21/20 18:14","2/12/17",83500,1,100,NA,60,20,100,100,100,100,100,80,100,40,40,60,3,3,3,3,5,3,3,3,5,3,1,5,1,3,3,1,3,1,5,1,3,3,5,NA,2,NA,NA,NA,NA,NA,4,NA,NA,NA,1,1,4,NA,2020-08-01,2017-02-12,1266,3.46849315068493,2.6,68.8888888888889,95,3,1,1,1,3,1,2.1
"327",33676931,"1",1,"Christianity",56,"Heterosexual","White or European American","8/14/20 17:40","10/19/85",8400,0,60,100,100,60,40,20,60,100,100,20,20,60,100,100,3,5,4,4,3,3,3,3,4,5,2,5,4,2,3,3,5,1,4,2,4,4,NA,4,4,NA,NA,NA,NA,NA,4,NA,4,NA,NA,NA,NA,4,2020-08-01,1985-10-19,12705,34.8082191780822,4,84,25,2,3,2,1,4,2,3
"328",33676931,"2",0,"Christianity",56,"Heterosexual","White or European American","8/14/20 22:14","10/19/85",0,1,60,40,40,60,100,100,60,20,40,100,100,60,20,40,3,3,4,1,2,3,3,3,5,4,1,3,5,2,3,5,5,3,3,1,5,5,NA,1,1,NA,1,NA,NA,NA,4,NA,NA,NA,4,NA,NA,1,2020-08-01,1985-10-19,12705,34.8082191780822,2.2,44,100,5,4,1,3,4,3,3.5
"332",33701176,"1",0,"Christianity",40,"Heterosexual","White or European American","8/12/20 11:44","8/4/98",180000,0,20,20,20,40,100,80,40,80,80,80,60,100,60,100,1,5,4,2,2,5,4,4,3,5,4,5,4,5,5,5,4,2,5,2,3,5,4,2,1,2,1,1,5,NA,4,5,4,4,4,5,4,1,2020-08-01,1998-08-04,8033,22.0082191780822,3.23076923076923,56,80,4,4,3,1,1,1,3.5
"333",33701176,"2",1,"Christianity",38,"Heterosexual","White or European American","8/13/20 14:45","8/10/98",NA,0,100,80,80,100,100,100,80,100,80,100,100,100,100,100,1,5,4,4,4,4,5,4,5,3,4,3,5,5,5,4,5,5,5,4,4,5,4,5,5,5,5,4,4,4,4,5,5,5,5,5,5,5,2020-08-01,1998-08-10,8027,21.9917808219178,4.64285714285714,92,100,2,2,1,3,1,1,3.55
"334",33703379,"1",1,"Christianity",37,"Heterosexual","Asian or Asian American","8/14/20 17:54","9/24/06",95000,1,60,60,20,60,60,40,NA,20,60,60,40,60,20,60,3,4,2,1,4,4,1,4,5,1,1,4,2,4,4,1,4,1,4,1,3,1,NA,2,4,NA,NA,2,NA,NA,5,NA,NA,NA,NA,2,2,2,2020-08-01,2006-09-24,5060,13.8630136986301,3,46.6666666666667,50,5,2,1,2,2,2,2.2
"335",33703379,"2",0,"Christianity",40,"Heterosexual","Asian or Asian American","8/14/20 18:16","9/24/06",150000,0,20,80,20,60,80,80,NA,60,60,80,80,60,20,60,3,4,3,3,3,3,2,3,3,3,1,3,3,3,3,3,4,3,3,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,2020-08-01,2006-09-24,5060,13.8630136986301,4,48.8888888888889,80,3,3,3,3,3,3,2.75
"336",33703455,"1",1,"Christianity",52,"Heterosexual","White or European American","8/15/20 15:40","10/6/14",140000,1,60,NA,80,20,40,60,60,60,20,40,40,NA,60,100,3,5,3,2,4,4,3,3,4,5,1,5,1,3,3,1,5,1,4,1,1,1,NA,1,4,NA,2,NA,1,NA,4,NA,2,NA,1,2,NA,1,2020-08-01,2014-10-06,2126,5.82465753424658,2.125,57.5,45,4,2,2,1,3,2,2.35
"337",33703455,"2",0,"Christianity",50,"Heterosexual","White or European American","8/15/20 17:39","10/5/14",NA,0,40,60,60,80,80,80,60,60,80,60,40,60,40,40,3,3,5,2,3,5,3,5,4,5,3,3,3,3,4,3,5,3,2,3,1,4,NA,NA,4,NA,NA,NA,4,NA,4,NA,4,NA,NA,NA,NA,2,2020-08-01,2014-10-05,2127,5.82739726027397,4,58,65,4,3,2,3,3,4,3.55
"338",33706512,"1",0,"Christianity",35,"Heterosexual","Latinx or Hispanic","8/14/20 12:39","5/5/08",145000,0,60,60,60,60,60,60,60,60,40,60,80,60,20,80,1,5,4,3,4,3,4,4,5,5,3,4,3,4,4,4,5,3,4,4,3,3,NA,NA,1,1,1,1,1,1,1,4,5,NA,5,4,NA,NA,2020-08-01,2008-05-05,4471,12.2493150684931,2.27272727272727,56,65,3,2,1,2,2,2,3.2
"339",33706512,"2",1,"Christianity",34,"Heterosexual","Latinx or Hispanic","8/16/20 9:25","7/7/08",60000,0,60,60,60,60,60,60,60,60,60,60,60,60,60,60,1,5,4,4,1,4,2,5,5,4,4,3,4,5,4,2,4,3,5,4,5,4,NA,NA,1,1,1,1,1,1,1,5,1,2,2,2,NA,2,2020-08-01,2008-07-07,4408,12.0767123287671,1.58333333333333,60,60,2,5,1,3,1,1,3.3
"340",33711537,"1",0,"Christianity",42,"Heterosexual","White or European American","8/13/20 23:37","5/20/08",150000,0,20,40,40,20,40,40,40,60,20,20,20,40,40,20,2,5,5,5,5,5,4,5,5,4,4,4,5,3,4,4,5,4,4,4,5,4,5,5,4,5,5,5,NA,4,5,5,5,4,5,5,4,4,2020-08-01,2008-05-20,4456,12.2082191780822,4.76923076923077,34,30,1,1,1,2,3,2,3.6
"341",33711537,"2",1,"Christianity",37,"Heterosexual","White or European American","8/15/20 10:49","8/25/08",NA,NA,40,40,20,40,60,60,40,60,40,40,20,20,60,60,2,5,4,4,3,5,4,4,4,5,4,5,4,5,4,4,5,4,5,4,5,5,5,4,5,5,4,5,5,5,4,4,5,4,5,5,4,5,2020-08-01,2008-08-25,4359,11.9424657534247,4.64285714285714,42,45,2,3,2,1,1,1,3.55
"342",33711907,"1",1,"Christianity",35,"Heterosexual","White or European American","8/7/20 19:01","1/1/09",120000,0,80,100,100,100,100,100,100,80,100,80,80,100,100,100,2,5,4,2,2,3,3,5,5,5,3,3,3,4,3,3,5,3,4,3,3,3,5,5,5,5,NA,NA,NA,5,1,5,5,5,NA,NA,5,4,2020-08-01,2009-01-01,4230,11.5890410958904,4.55555555555556,96,90,4,4,1,3,2,2,3.25
"343",33711907,"2",0,"Christianity",36,"Heterosexual","White or European American","8/7/20 19:56","1/1/09",100000,0,40,40,20,20,20,20,40,20,40,20,20,40,20,20,2,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-01,2009-01-01,4230,11.5890410958904,NA,30,20,3,3,3,3,3,3,3
"344",33718812,"1",0,"Christianity",47,"Heterosexual","Asian or Asian American","8/12/20 1:39","6/1/16",250000,1,60,60,60,60,60,60,NA,60,60,60,100,60,60,60,3,5,3,5,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-01,2016-06-01,1522,4.16986301369863,1,60,70,1,5,3,3,3,3,3
"345",33718812,"2",1,"Christianity",38,"Heterosexual","Other","8/12/20 1:56","6/1/16",100000,0,60,60,60,60,60,60,NA,60,60,60,60,60,60,60,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,NA,5,5,NA,5,NA,5,NA,5,5,5,NA,5,5,NA,5,2020-08-01,2016-06-01,1522,4.16986301369863,5,60,60,3,3,3,3,3,3,3
"346",33728504,"1",1,"Christianity",58,"Heterosexual","White or European American","8/11/20 6:03","4/10/81",NA,NA,60,100,100,100,40,60,NA,100,60,60,60,100,100,80,4,2,4,3,4,2,2,2,3,4,2,4,1,4,2,1,4,1,5,3,5,4,NA,NA,4,NA,NA,NA,5,NA,5,NA,4,NA,4,2,NA,4,2020-08-01,1981-04-10,14358,39.3369863013699,4,88.8888888888889,55,3,2,3,2,2,1,2.5
"347",33728504,"2",0,"Prefer not to answer",59,"Heterosexual","Prefer not to answer","8/11/20 20:01","4/10/81",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-01,1981-04-10,14358,39.3369863013699,NA,NA,NA,3,3,3,3,3,3,3
"348",33732206,"1",1,"Christianity",59,"Heterosexual","White or European American","8/12/20 21:19","12/31/90",54000,0,60,100,40,60,20,20,60,60,40,100,60,100,100,100,3,3,2,5,3,5,3,2,5,2,2,5,2,3,2,3,4,3,3,3,2,3,1,1,1,1,1,5,5,5,1,1,1,1,NA,NA,5,1,2020-08-01,1990-12-31,10806,29.6054794520548,2,72,50,1,3,1,1,3,3,2.5
"349",33732206,"2",0,"Christianity",62,"Heterosexual","White or European American","8/12/20 21:35","12/31/90",55000,1,80,60,80,80,80,60,60,80,60,60,60,100,60,60,3,3,3,4,3,3,4,3,3,4,3,3,4,3,4,4,3,3,3,4,3,3,4,NA,NA,NA,NA,NA,NA,4,4,NA,2,4,NA,NA,NA,NA,2020-08-01,1990-12-31,10806,29.6054794520548,3.6,72,65,2,3,3,3,3,3,3.25
"350",33735326,"1",1,"Christianity",49,"Heterosexual","White or European American","8/24/20 11:02","11/28/08",1500,0,100,100,80,100,40,20,100,100,60,NA,80,60,80,100,3,4,3,3,4,2,4,3,4,4,3,4,2,4,3,2,4,2,4,3,4,4,NA,4,4,NA,4,NA,4,NA,4,NA,4,NA,4,NA,NA,4,2020-08-01,2008-11-28,4264,11.6821917808219,4,88,46.6666666666667,3,2,2,2,2,2,2.8
"351",33735326,"2",0,"Christianity",41,"Heterosexual","White or European American","8/25/20 7:01","11/28/08",35000,1,20,20,20,20,80,100,20,20,60,NA,40,80,20,20,3,4,3,3,1,3,4,3,2,3,4,4,3,4,3,2,3,4,3,1,4,4,NA,2,2,NA,2,NA,2,NA,NA,NA,NA,5,4,2,NA,2,2020-08-01,2008-11-28,4264,11.6821917808219,2.71428571428571,30,73.3333333333333,3,5,4,2,2,3,3.15
"352",33735733,"1",0,"Christianity",43,"Heterosexual","Black or African American","8/20/20 21:47","8/20/93",65000,0,40,60,40,60,100,60,100,60,60,60,80,20,80,100,3,3,4,2,3,2,2,4,4,2,1,4,2,3,4,3,4,1,4,1,4,1,2,NA,2,2,1,1,1,2,4,4,2,2,1,1,1,2,2020-08-01,1993-08-20,9843,26.9671232876712,1.92307692307692,62,75,4,3,2,2,3,2,2.55
"353",33735733,"2",1,"Christianity",44,"Heterosexual","Black or African American","8/21/20 11:26","7/1/93",120000,1,100,100,100,100,40,100,40,100,100,100,100,100,100,40,5,1,4,2,3,3,3,4,3,2,1,4,3,4,3,2,3,3,4,1,5,2,2,NA,4,4,2,2,5,5,5,5,4,NA,5,NA,2,2,2020-08-01,1993-07-01,9893,27.1041095890411,3.90909090909091,88,85,4,3,3,2,2,2,2.75
